real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3815066185,677.8060386,11.29676731,0.188279455,0.000171966,737.550379,92.31922702,99.39448204,92.11955222,-0.18249954,-0.027063516,-0.104781528,92.21938962,70.13318633,115,216,0,527,0,307.4397541,2182.474687,0.032134708
3815066186,678.8159254,11.31359876,0.188559979,0.000121812,737.4820471,84.7029417,92.33407494,84.61633108,0.1109845,0.136263553,0.123624027,84.65963639,64.38396608,115,218,0,530,0,231.6773426,1644.647217,0.039147585
3815066186,678.9587119,11.31597853,0.188599642,4.02E-05,737.5128309,128.7018577,137.745795,128.59648,-0.648869193,-0.70945583,-0.679162511,128.6491688,97.83816795,123,228,0,531,0,450.7573983,3199.867937,0.030575689
3815066186,679.015537,11.31692562,0.188615427,-1.55E-05,737.4647123,81.05892213,87.48852859,80.62920412,-0.151655983,-0.187107573,-0.169381778,80.84406313,61.48220853,112,214,0,532,0,291.7209604,2070.889022,0.029688799
3815066186,679.3155441,11.32192574,0.188698762,0.000306772,737.5133998,52.82599873,57.57393774,52.72324121,0.27007681,0.322727948,0.296402379,52.77461997,40.13529336,104,203,0,533,0,151.9151134,1078.425562,0.037216563
3815066187,679.7544403,11.32924067,0.188820678,0.00357519,738.2775394,201.8250323,205.8154901,200.6779335,-2.67994293,-2.205774048,-2.442858489,201.2514829,153.0524959,126,234,0,534,0,561.5427621,3986.318775,0.038394445
3815066189,681.6837099,11.36139516,0.189356586,6.56E-05,737.4413897,140.7370389,151.0589133,140.4763752,-0.31801114,-0.345557554,-0.331784347,140.606707,106.9319199,120,222,0,535,0,359.0651837,2548.956874,0.041951247
3815066189,682.3694487,11.37282414,0.189547069,9.74E-05,737.4130507,84.09261625,82.15940825,83.7073826,-2.234077581,-1.716090215,-1.975083898,83.89999942,63.80625936,112,213,0,541,0,259.9193436,1845.133495,0.034580836
3815066190,682.5664024,11.37610671,0.189601778,0.000106725,737.446472,33.00473853,34.83570732,32.92095997,0.391842136,0.307826924,0.34983453,32.96284925,25.06836857,98,194,0,543,0,125.1945898,888.7400523,0.028206638
3815066190,682.6446867,11.37741144,0.189623524,-0.000250837,737.4381954,69.9312718,75.63514759,69.86939014,0.269482898,0.169851418,0.219667158,69.90033097,53.15945981,104,200,0,544,0,206.5622473,1466.358433,0.036252705
3815066190,682.9637067,11.38272845,0.189712141,-2.16E-05,737.3921949,125.5337736,136.6366945,125.4585481,0.947326999,0.859502403,0.903414701,125.4961609,95.44029374,98,192,0,546,0,109.0974597,774.4686269,0.12323326
3815066190,683.0231946,11.38371991,0.189728665,-5.25E-05,737.3972974,89.13331806,95.87692873,88.74175662,-0.17496365,-0.196696322,-0.185829986,88.93753734,67.63732555,115,217,0,547,0,292.0005615,2072.873874,0.032629735
3815066190,683.0856993,11.38476166,0.189746028,0.000547546,737.5197329,136.1281668,143.4909975,135.7689203,-0.762590156,-0.597136375,-0.679863266,135.9485435,103.3893693,133,240,0,548,0,568.9212613,4038.697778,0.02559968
3815066190,683.3436668,11.38906111,0.189817685,-9.84E-05,737.347895,115.5915699,125.7374564,115.2448313,0.818285837,0.757339259,0.787812548,115.4182006,87.77596772,109,207,0,549,0,389.2105995,2762.955246,0.031768871
